timestamp,raw,filtered,bpm,status
1768634294.730191,-200000,0,0,LEADS_OFF
1768634294.807034,-200000,0,0,LEADS_OFF
1768634294.841534,200000,0,0,LEADS_OFF
1768634294.907918,200000,0,0,LEADS_OFF
1768634294.933732,200000,0,0,LEADS_OFF
1768634294.981672,200000,0,0,LEADS_OFF
1768634295.013559,200000,0,0,LEADS_OFF
1768634295.055321,-200000,0,0,LEADS_OFF
1768634295.083306,200000,0,0,LEADS_OFF
1768634295.133245,-200000,0,0,LEADS_OFF
1768634295.1599429,200000,0,0,LEADS_OFF
1768634295.202868,-200000,0,0,LEADS_OFF
1768634295.228906,-200000,0,0,LEADS_OFF
1768634295.2765791,-200000,0,0,LEADS_OFF
1768634295.302484,-200000,0,0,LEADS_OFF
1768634295.346223,-200000,0,0,LEADS_OFF
1768634295.371843,-200000,0,0,LEADS_OFF
1768634295.419945,-200000,0,0,LEADS_OFF
1768634295.422644,-200000,0,0,LEADS_OFF
1768634295.450816,-200000,0,0,LEADS_OFF
1768634295.493694,-200000,0,0,LEADS_OFF
1768634295.5196679,-200000,0,0,LEADS_OFF
1768634295.563335,-200000,0,0,LEADS_OFF
1768634295.5896971,-200000,0,0,LEADS_OFF
1768634295.632952,-200000,0,0,LEADS_OFF
1768634295.6611469,-200000,0,0,LEADS_OFF
1768634295.710794,-156161,0,0,LEADS_OFF
1768634295.784524,-200000,0,0,LEADS_OFF
1768634295.813183,200000,0,0,LEADS_OFF
1768634295.850018,-200000,0,0,LEADS_OFF
1768634295.877075,200000,0,0,LEADS_OFF
1768634295.9237728,-200000,0,0,LEADS_OFF
1768634295.9511302,-170241,0,0,LEADS_OFF
1768634295.9933262,-200000,0,0,LEADS_OFF
1768634296.021062,169599,0,0,LEADS_OFF
1768634296.062969,-200000,0,0,LEADS_OFF
1768634296.090487,200000,0,0,LEADS_OFF
1768634296.132677,-200000,0,0,LEADS_OFF
1768634296.159492,-200000,0,0,LEADS_OFF
1768634296.2104309,-200000,0,0,LEADS_OFF
1768634296.2841651,-200000,0,0,LEADS_OFF
1768634296.3111832,-200000,0,0,LEADS_OFF
1768634296.357919,-200000,0,0,LEADS_OFF
1768634296.385451,-200000,0,0,LEADS_OFF
1768634296.431624,-200000,0,0,LEADS_OFF
1768634296.458797,-200000,0,0,LEADS_OFF
1768634296.5012538,-200000,0,0,LEADS_OFF
1768634296.5313861,-200000,0,0,LEADS_OFF
1768634296.562665,-200000,0,0,LEADS_OFF
1768634296.5913532,-200000,0,0,LEADS_OFF
1768634296.640536,-200000,0,0,LEADS_OFF
1768634296.667649,-200000,0,0,LEADS_OFF
1768634296.710131,-200000,0,0,LEADS_OFF
1768634296.710331,-200000,0,0,LEADS_OFF
1768634296.741139,-200000,0,0,LEADS_OFF
1768634296.779725,-200000,0,0,LEADS_OFF
1768634296.8067122,-200000,0,0,LEADS_OFF
1768634296.84936,-200000,0,0,LEADS_OFF
1768634296.875856,-200000,0,0,LEADS_OFF
1768634296.9190059,-200000,0,0,LEADS_OFF
1768634296.945774,-200000,0,0,LEADS_OFF
1768634296.992713,-200000,0,0,LEADS_OFF
1768634297.019735,-200000,0,0,LEADS_OFF
1768634297.066452,-200000,0,0,LEADS_OFF
1768634297.093764,200000,0,0,LEADS_OFF
1768634297.136075,-200000,0,0,LEADS_OFF
1768634297.163123,-200000,0,0,LEADS_OFF
1768634297.205634,200000,0,0,LEADS_OFF
1768634297.2320268,-200000,0,0,LEADS_OFF
1768634297.258343,200000,0,0,LEADS_OFF
1768634297.2851999,200000,0,0,LEADS_OFF
1768634297.3122501,200000,0,0,LEADS_OFF
1768634297.353128,200000,0,0,LEADS_OFF
1768634297.380225,200000,0,0,LEADS_OFF
1768634297.426869,200000,0,0,LEADS_OFF
1768634297.4540212,200000,0,0,LEADS_OFF
1768634297.512535,-200000,0,0,LEADS_OFF
1768634297.541515,163967,0,0,LEADS_OFF
1768634297.574204,200000,0,0,LEADS_OFF
1768634297.602495,200000,0,0,LEADS_OFF
1768634297.6479528,200000,0,0,LEADS_OFF
1768634297.676631,200000,0,0,LEADS_OFF
1768634297.7217999,200000,0,0,LEADS_OFF
1768634297.751343,165183,0,0,LEADS_OFF
1768634297.795361,200000,0,0,LEADS_OFF
1768634297.8241558,200000,0,0,LEADS_OFF
1768634297.8652349,200000,0,0,LEADS_OFF
1768634297.9429429,189247,0,0,LEADS_OFF
1768634297.972416,176959,0,0,LEADS_OFF
1768634298.0010922,158655,0,0,LEADS_OFF
1768634298.13461,200000,0,0,LEADS_OFF
1768634298.180485,200000,0,0,LEADS_OFF
1768634298.211186,200000,0,0,LEADS_OFF
1768634298.30449,-200000,0,0,LEADS_OFF
1768634298.344314,-200000,0,0,LEADS_OFF
1768634298.4139671,-200000,0,0,LEADS_OFF
1768634298.442945,-200000,0,0,LEADS_OFF
1768634298.483597,-200000,0,0,LEADS_OFF
1768634298.511851,-200000,0,0,LEADS_OFF
1768634298.54916,-200000,0,0,LEADS_OFF
1768634298.57816,-200000,0,0,LEADS_OFF
1768634298.614676,-200000,0,0,LEADS_OFF
1768634298.643449,-200000,0,0,LEADS_OFF
1768634298.680154,-200000,0,0,LEADS_OFF
1768634298.70897,-200000,0,0,LEADS_OFF
1768634298.741656,-200000,0,0,LEADS_OFF
1768634298.770009,-200000,0,0,LEADS_OFF
1768634298.8030028,-200000,0,0,LEADS_OFF
1768634298.8309498,-200000,0,0,LEADS_OFF
1768634298.8646169,-200000,0,0,LEADS_OFF
1768634298.892614,-200000,0,0,LEADS_OFF
1768634298.9300292,-200000,0,0,LEADS_OFF
1768634298.930326,-200000,0,0,LEADS_OFF
1768634298.961527,200000,0,0,LEADS_OFF
1768634298.995591,-200000,0,0,LEADS_OFF
1768634299.02368,-200000,0,0,LEADS_OFF
1768634299.052906,-200000,0,0,LEADS_OFF
1768634299.081435,200000,0,0,LEADS_OFF
1768634299.1142888,-200000,0,0,LEADS_OFF
1768634299.142006,200000,0,0,LEADS_OFF
1768634299.216516,-188161,0,0,LEADS_OFF
1768634299.25764,-200000,0,0,LEADS_OFF
1768634299.285084,-200000,0,0,LEADS_OFF
1768634299.327337,-200000,0,0,LEADS_OFF
1768634299.355125,-200000,0,0,LEADS_OFF
1768634299.396964,-200000,0,0,LEADS_OFF
1768634299.424444,-200000,0,0,LEADS_OFF
1768634299.462466,-200000,0,0,LEADS_OFF
1768634299.4901068,-200000,0,0,LEADS_OFF
1768634299.528098,-200000,0,0,LEADS_OFF
1768634299.555422,-200000,0,0,LEADS_OFF
1768634299.593555,-200000,0,0,LEADS_OFF
1768634299.62111,-200000,0,0,LEADS_OFF
1768634299.659064,-200000,0,0,LEADS_OFF
1768634299.68627,-200000,0,0,LEADS_OFF
1768634299.728747,-200000,0,0,LEADS_OFF
1768634299.756214,-200000,0,0,LEADS_OFF
1768634299.794297,-200000,0,0,LEADS_OFF
1768634299.821975,-200000,0,0,LEADS_OFF
1768634299.8638332,-200000,0,0,LEADS_OFF
1768634299.8908732,-200000,0,0,LEADS_OFF
1768634299.933481,-200000,0,0,LEADS_OFF
1768634299.960824,-200000,0,0,LEADS_OFF
1768634300.037765,-200000,0,0,LEADS_OFF
1768634300.089098,-200000,0,0,LEADS_OFF
1768634300.15871,153727,0,0,LEADS_OFF
1768634300.18808,188223,0,0,LEADS_OFF
1768634300.232418,-166977,0,0,LEADS_OFF
1768634300.417873,173055,0,0,LEADS_OFF
1768634300.461849,200000,0,0,LEADS_OFF
1768634300.491067,200000,0,0,LEADS_OFF
1768634300.53147,200000,0,0,LEADS_OFF
1768634300.561562,200000,0,0,LEADS_OFF
1768634300.605128,200000,0,0,LEADS_OFF
1768634300.642026,200000,0,0,LEADS_OFF
1768634300.679429,200000,0,0,LEADS_OFF
1768634300.716953,200000,0,0,LEADS_OFF
1768634300.753474,200000,0,0,LEADS_OFF
1768634300.7908108,200000,0,0,LEADS_OFF
1768634300.837873,200000,0,0,LEADS_OFF
1768634300.871799,200000,0,0,LEADS_OFF
1768634300.906851,200000,0,0,LEADS_OFF
1768634300.9418418,200000,0,0,LEADS_OFF
1768634300.976285,200000,0,0,LEADS_OFF
1768634301.010546,200000,0,0,LEADS_OFF
1768634301.044797,200000,0,0,LEADS_OFF
1768634301.077975,200000,0,0,LEADS_OFF
1768634301.109983,200000,0,0,LEADS_OFF
1768634301.1413472,200000,0,0,LEADS_OFF
1768634301.174402,200000,0,0,LEADS_OFF
1768634301.206527,200000,0,0,LEADS_OFF
1768634301.2440162,200000,0,0,LEADS_OFF
1768634301.276312,200000,0,0,LEADS_OFF
1768634301.3096168,200000,0,0,LEADS_OFF
1768634301.3404522,200000,0,0,LEADS_OFF
1768634301.375057,200000,0,0,LEADS_OFF
1768634301.455143,200000,0,0,LEADS_OFF
1768634301.510018,200000,0,0,LEADS_OFF
1768634301.5675929,200000,0,0,LEADS_OFF
1768634301.604516,200000,0,0,LEADS_OFF
1768634301.643896,200000,0,0,LEADS_OFF
1768634301.6831622,200000,0,0,LEADS_OFF
1768634301.719249,200000,0,0,LEADS_OFF
1768634301.7559092,200000,0,0,LEADS_OFF
1768634301.788935,-200000,0,0,LEADS_OFF
1768634301.822103,200000,0,0,LEADS_OFF
1768634301.854306,-200000,0,0,LEADS_OFF
1768634301.888112,-200000,0,0,LEADS_OFF
1768634301.9240232,-200000,0,0,LEADS_OFF
