timestamp,raw,filtered,bpm,status
1768634763.0409431,30463,44803.40376510047,53.27352950079902,BEAT
1768634763.704473,37247,31400.88024116644,90.4225774171932,BEAT
1768634764.399298,27199,22616.07591210323,86.36089539229178,BEAT
1768634764.8847492,49279,20867.92574517139,123.60988984270892,BEAT
1768634765.6506088,38527,27877.239869779645,78.34012165434973,BEAT
1768634766.401098,5055,18615.178598385424,79.94713781780845,BEAT
1768634767.2145112,-14337,21714.051317589947,73.75644376918403,BEAT
1768634767.985773,33791,36951.76877284223,77.80610358307558,BEAT
1768634768.68893,40639,32135.736857339252,85.31548405840927,BEAT
1768634769.1536021,48191,24690.977621976752,129.13974654235994,BEAT
1768634770.003583,-11649,25667.453092926295,70.58182876817216,BEAT
1768634770.504288,-14273,25237.95615895999,119.86191445097278,BEAT
1768634771.4213471,24255,29669.507042802765,65.42192052608264,BEAT
1768634771.846783,42111,18192.787303082165,141.02783029917208,BEAT
1768634772.530338,-16257,22420.25839793777,87.78113372607113,BEAT
1768634773.184175,-16513,37555.98462408446,91.77904749122995,BEAT
1768634773.8422048,38847,31328.12985561422,91.16588895333103,BEAT
1768634774.561287,-14721,32253.69215669416,83.44479610327386,BEAT
1768634775.295321,-15745,22109.89405534598,81.7313952276144,BEAT
1768634776.112085,-9793,20029.517208029472,73.46587605006201,BEAT
1768634776.570116,-3521,21984.853075198236,130.9642955090579,BEAT
1768634777.526311,4607,18414.343779451337,62.75849531178342,BEAT
1768634777.9575849,-150657,50763.62881238375,139.1507135629489,BEAT
1768634779.116698,-257,23456.59742454286,51.758803850325805,BEAT
1768634781.8668458,37055,29265.87926739947,71.71552509775961,BEAT
1768634785.373866,-15553,26040.445453384444,96.66158376153928,BEAT
1768634785.903405,12479,18919.01617758711,113.30271206250558,BEAT
1768634786.529512,13567,18898.81065001549,95.8174255216672,BEAT
1768634787.271926,26559,31204.49754118815,80.83213419397278,BEAT
1768634787.7343118,62015,21894.90340670916,129.74629024890467,BEAT
1768634788.290754,127,28106.449709557677,107.83145678891735,BEAT
1768634789.200325,-12033,20666.675935751362,65.96580847081768,BEAT
1768634790.353274,53951,52751.64038868418,52.03979171530482,BEAT
1768634792.571289,-25345,23076.265070514986,139.41458317983367,BEAT
1768634793.33276,383,27883.86870061747,78.79806281783166,BEAT
1768634793.746794,56767,87812.93565929592,144.92268355888282,BEAT
1768634793.7791722,-356289,0,0,LEADS_OFF
1768634793.807754,-321985,0,0,LEADS_OFF
1768634794.784726,37247,45536.4623270889,57.80719330859715,BEAT
1768634795.4684448,-483073,0,0,LEADS_OFF
1768634795.6060412,-36737,121760.51096022394,73.05145365165481,BEAT
1768634796.445599,-33089,50983.34195225608,71.46608446835688,BEAT
1768634796.8716328,33023,50205.81976030126,140.81855062083474,BEAT
1768634800.5616472,-463169,0,0,LEADS_OFF
1768634800.683172,-428161,0,0,LEADS_OFF
1768634800.725491,-315841,0,0,LEADS_OFF
1768634800.795066,-500000,0,0,LEADS_OFF
1768634800.824116,-348673,0,0,LEADS_OFF
1768634800.8728461,-406017,0,0,LEADS_OFF
1768634800.902616,-470657,0,0,LEADS_OFF
1768634800.94249,-404289,0,0,LEADS_OFF
1768634801.052206,365887,0,0,LEADS_OFF
1768634801.089943,400191,0,0,LEADS_OFF
1768634801.774092,9791,71861.34521545752,74.73551354520126,BEAT
1768634802.216413,-48705,83468.19471393229,135.64624574317048,BEAT
1768634803.508065,-186497,69288.42338026759,46.456249116224875,BEAT
1768634803.948877,63103,118541.10189988348,136.07627592001907,BEAT
1768634804.104446,305855,0,0,LEADS_OFF
1768634804.403483,330751,0,0,LEADS_OFF
1768634804.938594,93567,149669.90049742683,60.627187168898224,BEAT
1768634805.406954,-139457,138535.41705602725,128.0899720516985,BEAT
1768634813.161279,-12929,16461.1067402024,103.10203018109146,BEAT
1768634813.930924,21759,41050.872279886746,77.96306967095798,BEAT
1768634814.5279381,-8193,20196.14231726517,100.49847849526776,BEAT
1768634815.984257,16959,22012.083380847143,41.200105956032175,BEAT
1768634816.9692008,-16001,24138.929639963724,60.910055747879106,BEAT
1768634817.377127,29247,17819.052650959948,147.09561574143348,BEAT
1768634818.029769,-9217,20050.472677560214,91.93623089504196,BEAT
1768634818.772426,25407,25411.052304503177,80.79766986700365,BEAT
1768634819.365133,-14593,34237.33782350558,101.21320759952977,BEAT
1768634819.83619,-14593,23026.25264838911,127.36797993355724,BEAT
1768634820.588455,-14785,20268.685093877,79.76866102392792,BEAT
1768634821.1064188,17279,19287.574534344083,115.8419776590882,BEAT
1768634821.8114948,3199,30119.663466533093,85.08524305385332,BEAT
1768634822.6562319,31231,49325.818055898795,71.02954325815804,BEAT
1768634825.784398,-12481,38812.02610701772,44.37689056292354,BEAT
1768634826.591189,-14529,21935.93245080963,74.37109206227994,BEAT
1768634827.498467,40703,26603.061106726393,66.12817435719292,BEAT
1768634828.03154,-500000,0,0,LEADS_OFF
1768634828.059536,-500000,0,0,LEADS_OFF
1768634828.088483,56511,79573.74338138814,101.69040981529844,BEAT
1768634828.3144388,-342657,0,0,LEADS_OFF
1768634829.478183,38975,43528.23898368342,43.17552864057382,BEAT
1768634832.849337,34239,24022.275606423715,71.12063688543354,BEAT
1768634833.6243572,32895,29253.764177268615,77.42246547021878,BEAT
1768634834.412916,38207,29980.86106086203,76.07493400152538,BEAT
1768634835.662736,38207,18500.60807053322,48.00887309990574,BEAT
1768634836.585462,19967,22046.486553724117,65.02422211846708,BEAT
1768634837.14178,46591,29478.29354827305,107.84462654369396,BEAT
1768634837.832862,-16833,24799.42374559182,86.82714700822734,BEAT
1768634838.709132,-8321,18964.794024966344,68.46962010059657,BEAT
1768634839.451536,25087,24246.82604898499,80.80809949041027,BEAT
1768634840.277736,31935,42426.77819715257,72.63201551356354,BEAT
1768634841.5353138,-13633,39503.45014508153,47.70749712086673,BEAT
1768634842.498059,24639,23220.643685650597,62.329828298276794,BEAT
1768634843.2654731,37823,20321.917079109415,78.1834325519492,BEAT
1768634843.75521,-16065,30338.164661976276,122.48396055332806,BEAT
1768634844.911228,40831,23082.896519239293,51.90535611085375,BEAT
1768634845.331964,36095,46359.36606971545,142.59953875531934,BEAT
1768634845.824064,-13761,36911.26252823254,121.94422100715408,BEAT
1768634846.566546,-14145,49011.52577678597,80.80981207396817,BEAT
1768634847.40082,-12673,18698.207324751464,71.91866954960639,BEAT
1768634847.813015,-10433,28048.986887834893,145.5487148582067,BEAT
1768634849.050978,-12545,52752.129257823195,48.464915169435805,BEAT
1768634849.886513,-13441,25214.30561260766,71.81207624700377,BEAT
1768634850.99516,34111,33463.777332247264,54.11708390185054,BEAT
1768634851.618678,35519,30030.314302263614,96.2444072796863,BEAT
1768634852.511811,-11073,20053.685885037285,67.17211326184736,BEAT
1768634852.926374,42879,18631.41523864537,144.7617075397298,BEAT
1768634854.105122,-6145,16504.397315138674,50.899616460233155,BEAT
1768634854.6538649,-16193,26678.304314076267,109.33225011132713,BEAT
1768634855.301001,-18177,43217.646124460094,92.71621808321528,BEAT
1768634856.059357,-7681,17581.385870900685,79.12892797884011,BEAT
1768634856.7224169,-14145,26230.70686649933,90.4977555205779,BEAT
1768634859.3627808,35071,33330.37317542411,81.28086569281393,BEAT
1768634859.8201249,41087,33457.29299081393,131.18022368453975,BEAT
1768634860.286711,40191,21784.056400831716,128.59533423472314,BEAT
1768634860.799268,43775,17949.07139940693,117.06951091527543,BEAT
1768634861.204254,13375,20211.112794463803,148.16795861677537,BEAT
1768634861.982076,-14081,21178.130295441108,77.12816187526396,BEAT
1768634862.9108212,46783,33643.662360163085,64.59919392908105,BEAT
1768634863.333292,-19201,21935.497993341407,142.01219013266262,BEAT
1768634864.076993,-19905,20939.12846987532,80.68451831332717,BEAT
1768634864.893139,29887,20701.577015319785,73.513475617344,BEAT
1768634865.772898,25151,19589.22690726946,68.20686724312885,BEAT
1768634866.686959,-10625,21441.18971591456,65.63465709394434,BEAT
1768634867.3623428,23551,38934.54867803373,88.85597223928785,BEAT
1768634868.55879,-4993,29784.831784160295,50.14165125506431,BEAT
1768634871.065027,34431,27589.66867212352,68.8624697462447,BEAT
1768634871.703815,46399,28079.263877583944,93.94137712467048,BEAT
1768634872.1303208,-18753,19955.449269317458,140.63448581099544,BEAT
1768634873.1352232,-3137,27171.20509435298,59.71575141501409,BEAT
1768634875.8488278,-11201,17739.870859373154,49.50531518007719,BEAT
1768634876.459672,50751,27454.002649975904,98.22005254883716,BEAT
1768634877.8521442,-10881,17485.320596692633,43.089581959985274,BEAT
1768634878.5973141,-12033,17946.642300684838,80.51638861986983,BEAT
1768634879.228003,33407,44186.0611432094,95.15352621787989,BEAT
1768634879.994647,-5505,27750.913643077405,78.26308597430852,BEAT
1768634880.6414468,11135,18953.775709090798,92.76796309013919,BEAT
1768634881.9546041,-5377,17586.888467584122,45.68987638810341,BEAT
1768634882.371872,50239,19751.79576971443,143.80454422337803,BEAT
1768634883.4157388,8959,17048.502363135984,57.475942086976424,BEAT
1768634883.8463519,44159,20983.414690897742,139.37867888957072,BEAT
1768634884.274053,-9409,20952.424472129675,140.20723136973496,BEAT
1768634885.2161658,36415,18665.83077676433,63.688921755160116,BEAT
1768634885.691315,-5185,16136.662971740649,126.29667027335195,BEAT
1768634886.547253,-13761,17800.609575587743,70.09246666434565,BEAT
1768634887.602232,-39809,56631.6350766139,56.87672585208332,BEAT
1768634887.934979,425279,0,0,LEADS_OFF
1768634888.022559,-500000,0,0,LEADS_OFF
1768634888.100001,-500000,0,0,LEADS_OFF
1768634888.172457,459071,0,0,LEADS_OFF
1768634888.2517,60479,189356.92937864707,92.38073492497821,BEAT
1768634888.295846,-407041,0,0,LEADS_OFF
1768634888.443241,-395009,0,0,LEADS_OFF
1768634888.553309,-321985,0,0,LEADS_OFF
1768634888.664491,500000,0,0,LEADS_OFF
1768634888.695429,500000,0,0,LEADS_OFF
1768634888.742267,448255,0,0,LEADS_OFF
1768634888.773765,386623,0,0,LEADS_OFF
1768634888.816011,353151,0,0,LEADS_OFF
1768634888.921904,500000,0,0,LEADS_OFF
1768634889.037172,376255,0,0,LEADS_OFF
1768634889.407721,9023,90612.166302926,51.904424735685915,BEAT
1768634889.918046,-13313,401335.20428656845,117.56890508227686,BEAT
1768634889.950206,500000,0,0,LEADS_OFF
1768634889.991513,-500000,0,0,LEADS_OFF
1768634890.0653608,-500000,0,0,LEADS_OFF
1768634890.095666,-500000,0,0,LEADS_OFF
1768634890.1349142,-500000,0,0,LEADS_OFF
1768634890.166124,-500000,0,0,LEADS_OFF
1768634890.2046258,-500000,0,0,LEADS_OFF
1768634890.2358332,-500000,0,0,LEADS_OFF
1768634890.266813,-500000,0,0,LEADS_OFF
1768634890.297367,-500000,0,0,LEADS_OFF
1768634890.327328,-500000,0,0,LEADS_OFF
1768634890.358032,-500000,0,0,LEADS_OFF
1768634890.388863,-500000,0,0,LEADS_OFF
1768634890.418676,-500000,0,0,LEADS_OFF
1768634890.450277,-500000,0,0,LEADS_OFF
1768634890.482379,-500000,0,0,LEADS_OFF
1768634890.519836,-500000,0,0,LEADS_OFF
1768634890.551556,-500000,0,0,LEADS_OFF
1768634890.585414,-500000,0,0,LEADS_OFF
1768634890.617172,-500000,0,0,LEADS_OFF
1768634890.6476018,-500000,0,0,LEADS_OFF
1768634890.7138271,500000,0,0,LEADS_OFF
1768634890.7452888,500000,0,0,LEADS_OFF
1768634890.786117,-459009,0,0,LEADS_OFF
1768634890.817039,-500000,0,0,LEADS_OFF
1768634890.848373,-500000,0,0,LEADS_OFF
1768634890.8789692,500000,0,0,LEADS_OFF
1768634890.910091,500000,0,0,LEADS_OFF
1768634890.941401,500000,0,0,LEADS_OFF
1768634890.9718242,500000,0,0,LEADS_OFF
1768634891.002356,500000,0,0,LEADS_OFF
1768634891.0336902,500000,0,0,LEADS_OFF
1768634891.063824,500000,0,0,LEADS_OFF
1768634891.093893,500000,0,0,LEADS_OFF
1768634891.125452,500000,0,0,LEADS_OFF
1768634891.158711,500000,0,0,LEADS_OFF
1768634891.189452,500000,0,0,LEADS_OFF
1768634891.224257,500000,0,0,LEADS_OFF
1768634891.254598,500000,0,0,LEADS_OFF
1768634891.2980192,-500000,0,0,LEADS_OFF
1768634891.32864,-500000,0,0,LEADS_OFF
1768634891.370002,-500000,0,0,LEADS_OFF
1768634891.420943,-500000,0,0,LEADS_OFF
1768634891.450791,500000,0,0,LEADS_OFF
1768634891.486542,-500000,0,0,LEADS_OFF
1768634891.5175931,-500000,0,0,LEADS_OFF
1768634891.556013,-394049,0,0,LEADS_OFF
1768634891.5854561,-358849,0,0,LEADS_OFF
1768634891.621697,-500000,0,0,LEADS_OFF
1768634891.6515222,-500000,0,0,LEADS_OFF
1768634891.683172,-500000,0,0,LEADS_OFF
1768634891.7128162,-500000,0,0,LEADS_OFF
1768634891.7485728,-500000,0,0,LEADS_OFF
1768634891.777728,-500000,0,0,LEADS_OFF
1768634891.809909,-319425,0,0,LEADS_OFF
1768634891.841168,-433089,0,0,LEADS_OFF
1768634891.879851,-500000,0,0,LEADS_OFF
1768634891.910868,-500000,0,0,LEADS_OFF
1768634891.942689,-500000,0,0,LEADS_OFF
1768634891.972568,500000,0,0,LEADS_OFF
1768634892.006716,500000,0,0,LEADS_OFF
1768634892.0375302,500000,0,0,LEADS_OFF
1768634892.069342,500000,0,0,LEADS_OFF
1768634892.070815,500000,0,0,LEADS_OFF
1768634892.101171,500000,0,0,LEADS_OFF
1768634892.133492,500000,0,0,LEADS_OFF
1768634892.16254,500000,0,0,LEADS_OFF
1768634892.199072,500000,0,0,LEADS_OFF
1768634892.228011,500000,0,0,LEADS_OFF
1768634892.260551,500000,0,0,LEADS_OFF
1768634892.291512,500000,0,0,LEADS_OFF
1768634892.326058,500000,0,0,LEADS_OFF
1768634892.356422,458303,0,0,LEADS_OFF
1768634892.3916311,500000,0,0,LEADS_OFF
1768634892.4220622,500000,0,0,LEADS_OFF
1768634892.4530299,500000,0,0,LEADS_OFF
1768634892.485739,500000,0,0,LEADS_OFF
1768634892.63056,500000,0,0,LEADS_OFF
1768634892.661848,500000,0,0,LEADS_OFF
1768634892.6931908,500000,0,0,LEADS_OFF
1768634892.7273788,500000,0,0,LEADS_OFF
1768634892.758888,500000,0,0,LEADS_OFF
1768634892.797052,500000,0,0,LEADS_OFF
1768634892.8708532,500000,0,0,LEADS_OFF
1768634892.9018948,500000,0,0,LEADS_OFF
1768634892.936357,500000,0,0,LEADS_OFF
1768634892.9674509,500000,0,0,LEADS_OFF
1768634893.0060108,500000,0,0,LEADS_OFF
1768634893.036992,500000,0,0,LEADS_OFF
1768634893.110674,500000,0,0,LEADS_OFF
1768634893.1451719,500000,0,0,LEADS_OFF
1768634893.177753,500000,0,0,LEADS_OFF
1768634893.219002,-500000,0,0,LEADS_OFF
1768634893.2502558,-500000,0,0,LEADS_OFF
1768634893.28862,-500000,0,0,LEADS_OFF
1768634893.319098,-500000,0,0,LEADS_OFF
1768634893.3541539,-500000,0,0,LEADS_OFF
1768634893.384502,-500000,0,0,LEADS_OFF
1768634893.415571,-500000,0,0,LEADS_OFF
1768634893.444679,-486593,0,0,LEADS_OFF
1768634893.489207,-500000,0,0,LEADS_OFF
1768634893.518363,-500000,0,0,LEADS_OFF
1768634893.550596,-500000,0,0,LEADS_OFF
1768634893.581079,500000,0,0,LEADS_OFF
1768634893.6161978,-500000,0,0,LEADS_OFF
1768634893.645727,-500000,0,0,LEADS_OFF
1768634893.685788,-500000,0,0,LEADS_OFF
1768634893.763666,500000,0,0,LEADS_OFF
1768634893.793354,500000,0,0,LEADS_OFF
1768634893.833206,500000,0,0,LEADS_OFF
1768634893.863055,500000,0,0,LEADS_OFF
1768634893.907027,342463,0,0,LEADS_OFF
1768634893.984847,-393473,0,0,LEADS_OFF
1768634894.0157728,-500000,0,0,LEADS_OFF
1768634894.054463,-500000,0,0,LEADS_OFF
1768634894.085089,-500000,0,0,LEADS_OFF
1768634894.124079,-500000,0,0,LEADS_OFF
1768634894.154026,342463,0,0,LEADS_OFF
1768634894.189717,-500000,0,0,LEADS_OFF
1768634894.263291,-500000,0,0,LEADS_OFF
1768634894.293408,-500000,0,0,LEADS_OFF
1768634894.332924,-500000,0,0,LEADS_OFF
1768634894.363243,-500000,0,0,LEADS_OFF
1768634894.402668,-500000,0,0,LEADS_OFF
1768634894.433894,-500000,0,0,LEADS_OFF
1768634894.545928,429311,0,0,LEADS_OFF
1768634894.576562,500000,0,0,LEADS_OFF
1768634894.654092,500000,0,0,LEADS_OFF
1768634894.701529,500000,0,0,LEADS_OFF
1768634894.732625,500000,0,0,LEADS_OFF
1768634894.779398,500000,0,0,LEADS_OFF
1768634894.8098109,500000,0,0,LEADS_OFF
1768634894.849011,485439,0,0,LEADS_OFF
1768634894.952669,500000,0,0,LEADS_OFF
1768634895.021736,500000,0,0,LEADS_OFF
1768634895.053809,500000,0,0,LEADS_OFF
1768634895.084737,500000,0,0,LEADS_OFF
1768634895.119287,-500000,0,0,LEADS_OFF
1768634895.150372,-500000,0,0,LEADS_OFF
1768634895.1816409,-500000,0,0,LEADS_OFF
1768634895.211549,-500000,0,0,LEADS_OFF
1768634895.2427819,-500000,0,0,LEADS_OFF
1768634895.273433,-500000,0,0,LEADS_OFF
1768634895.307712,-500000,0,0,LEADS_OFF
1768634895.337331,-500000,0,0,LEADS_OFF
1768634895.369214,-500000,0,0,LEADS_OFF
1768634895.394898,-500000,0,0,LEADS_OFF
1768634895.430722,-500000,0,0,LEADS_OFF
1768634895.461715,-500000,0,0,LEADS_OFF
1768634895.492036,-500000,0,0,LEADS_OFF
1768634895.5228631,-500000,0,0,LEADS_OFF
1768634895.5536,-500000,0,0,LEADS_OFF
1768634895.5839272,-500000,0,0,LEADS_OFF
1768634895.614932,-500000,0,0,LEADS_OFF
1768634895.6441228,-500000,0,0,LEADS_OFF
1768634895.67632,-500000,0,0,LEADS_OFF
1768634895.707138,-500000,0,0,LEADS_OFF
1768634895.741865,-500000,0,0,LEADS_OFF
1768634895.771282,-500000,0,0,LEADS_OFF
1768634895.803414,-500000,0,0,LEADS_OFF
1768634895.868911,-500000,0,0,LEADS_OFF
1768634895.900707,-500000,0,0,LEADS_OFF
1768634895.932798,500000,0,0,LEADS_OFF
1768634895.963719,500000,0,0,LEADS_OFF
1768634895.995741,-500000,0,0,LEADS_OFF
1768634896.02621,500000,0,0,LEADS_OFF
1768634896.056155,-500000,0,0,LEADS_OFF
1768634896.08612,500000,0,0,LEADS_OFF
1768634896.118591,500000,0,0,LEADS_OFF
1768634896.149875,500000,0,0,LEADS_OFF
1768634896.150729,500000,0,0,LEADS_OFF
1768634896.1838248,500000,0,0,LEADS_OFF
1768634896.213686,500000,0,0,LEADS_OFF
1768634896.249792,-481345,0,0,LEADS_OFF
1768634896.2798998,500000,0,0,LEADS_OFF
1768634896.3091788,500000,0,0,LEADS_OFF
1768634896.338999,500000,0,0,LEADS_OFF
1768634896.3685849,500000,0,0,LEADS_OFF
1768634896.399177,500000,0,0,LEADS_OFF
1768634896.4300642,500000,0,0,LEADS_OFF
1768634896.460191,500000,0,0,LEADS_OFF
1768634896.499746,500000,0,0,LEADS_OFF
1768634896.5304708,500000,0,0,LEADS_OFF
1768634896.569259,500000,0,0,LEADS_OFF
1768634896.570873,500000,0,0,LEADS_OFF
1768634896.601022,500000,0,0,LEADS_OFF
1768634896.634746,500000,0,0,LEADS_OFF
1768634896.665727,394047,0,0,LEADS_OFF
1768634896.704372,349439,0,0,LEADS_OFF
1768634896.7781272,500000,0,0,LEADS_OFF
1768634896.808898,500000,0,0,LEADS_OFF
1768634896.8436558,500000,0,0,LEADS_OFF
1768634896.8742,500000,0,0,LEADS_OFF
1768634896.913225,-500000,0,0,LEADS_OFF
1768634896.942816,360255,0,0,LEADS_OFF
1768634896.978823,-500000,0,0,LEADS_OFF
1768634897.009226,-500000,0,0,LEADS_OFF
1768634897.048479,-500000,0,0,LEADS_OFF
1768634897.0791738,-500000,0,0,LEADS_OFF
1768634897.080802,-500000,0,0,LEADS_OFF
1768634897.1180532,-426881,0,0,LEADS_OFF
1768634897.1854138,-500000,0,0,LEADS_OFF
1768634897.216516,500000,0,0,LEADS_OFF
1768634897.2532248,-400257,0,0,LEADS_OFF
1768634897.284458,-500000,0,0,LEADS_OFF
1768634897.358089,-500000,0,0,LEADS_OFF
1768634897.392457,-500000,0,0,LEADS_OFF
1768634897.422029,500000,0,0,LEADS_OFF
1768634897.453971,-500000,0,0,LEADS_OFF
1768634897.484255,-500000,0,0,LEADS_OFF
1768634897.527638,-500000,0,0,LEADS_OFF
1768634897.5598562,372607,0,0,LEADS_OFF
1768634897.560726,-500000,0,0,LEADS_OFF
1768634897.597282,-500000,0,0,LEADS_OFF
1768634897.627414,-500000,0,0,LEADS_OFF
1768634897.6588092,-500000,0,0,LEADS_OFF
1768634897.6905868,500000,0,0,LEADS_OFF
1768634897.724154,-500000,0,0,LEADS_OFF
1768634897.754055,-500000,0,0,LEADS_OFF
1768634897.785766,-500000,0,0,LEADS_OFF
1768634897.8167229,-412289,0,0,LEADS_OFF
1768634897.855276,-500000,0,0,LEADS_OFF
1768634897.884425,-500000,0,0,LEADS_OFF
1768634897.91663,-500000,0,0,LEADS_OFF
1768634897.9453282,-500000,0,0,LEADS_OFF
1768634897.978163,-500000,0,0,LEADS_OFF
1768634898.0477629,-500000,0,0,LEADS_OFF
1768634898.076807,-500000,0,0,LEADS_OFF
1768634898.11741,-500000,0,0,LEADS_OFF
1768634898.147394,-500000,0,0,LEADS_OFF
1768634898.187038,-500000,0,0,LEADS_OFF
1768634898.2184691,-500000,0,0,LEADS_OFF
1768634898.260759,-438273,0,0,LEADS_OFF
1768634898.2916281,-334657,0,0,LEADS_OFF
1768634898.330339,-306881,0,0,LEADS_OFF
1768634898.4041212,-500000,0,0,LEADS_OFF
1768634898.435231,-500000,0,0,LEADS_OFF
1768634898.477825,-500000,0,0,LEADS_OFF
1768634898.509494,-500000,0,0,LEADS_OFF
1768634898.547442,-500000,0,0,LEADS_OFF
1768634898.5773451,-500000,0,0,LEADS_OFF
1768634898.609065,-500000,0,0,LEADS_OFF
1768634898.61085,-500000,0,0,LEADS_OFF
1768634898.716164,-500000,0,0,LEADS_OFF
1768634898.74761,-500000,0,0,LEADS_OFF
1768634898.778702,-500000,0,0,LEADS_OFF
1768634898.81056,-500000,0,0,LEADS_OFF
1768634898.84244,-500000,0,0,LEADS_OFF
1768634898.873496,-500000,0,0,LEADS_OFF
1768634898.903975,-500000,0,0,LEADS_OFF
1768634898.934997,-500000,0,0,LEADS_OFF
1768634898.966101,-500000,0,0,LEADS_OFF
1768634898.997217,-500000,0,0,LEADS_OFF
1768634899.02735,-500000,0,0,LEADS_OFF
1768634899.0583098,-500000,0,0,LEADS_OFF
1768634899.088683,-500000,0,0,LEADS_OFF
1768634899.118937,-500000,0,0,LEADS_OFF
1768634899.1207948,-500000,0,0,LEADS_OFF
1768634899.151045,-500000,0,0,LEADS_OFF
1768634899.182414,-500000,0,0,LEADS_OFF
1768634899.2131279,-500000,0,0,LEADS_OFF
1768634899.245172,-500000,0,0,LEADS_OFF
1768634899.277419,-500000,0,0,LEADS_OFF
1768634899.31335,-500000,0,0,LEADS_OFF
1768634899.343285,-500000,0,0,LEADS_OFF
1768634899.378932,-500000,0,0,LEADS_OFF
1768634899.409322,-466497,0,0,LEADS_OFF
1768634899.4484968,-410113,0,0,LEADS_OFF
1768634899.47939,-368705,0,0,LEADS_OFF
1768634899.480719,-368705,0,0,LEADS_OFF
1768634899.518139,-325121,0,0,LEADS_OFF
1768634899.5917828,-500000,0,0,LEADS_OFF
1768634899.621106,-500000,0,0,LEADS_OFF
1768634899.700286,-399809,0,0,LEADS_OFF
1768634899.769464,-317825,0,0,LEADS_OFF
1768634900.946656,500000,0,0,LEADS_OFF
1768634901.02503,500000,0,0,LEADS_OFF
1768634901.058059,500000,0,0,LEADS_OFF
1768634901.089015,500000,0,0,LEADS_OFF
1768634901.140047,-500000,0,0,LEADS_OFF
1768634901.24032,500000,0,0,LEADS_OFF
1768634901.271745,500000,0,0,LEADS_OFF
1768634901.30197,500000,0,0,LEADS_OFF
1768634901.374298,500000,0,0,LEADS_OFF
1768634901.407595,500000,0,0,LEADS_OFF
1768634901.439848,-353089,0,0,LEADS_OFF
1768634901.47583,-500000,0,0,LEADS_OFF
1768634901.5089018,-500000,0,0,LEADS_OFF
1768634901.541355,-500000,0,0,LEADS_OFF
1768634901.5720289,500000,0,0,LEADS_OFF
1768634901.602154,500000,0,0,LEADS_OFF
1768634901.633059,500000,0,0,LEADS_OFF
1768634901.704903,500000,0,0,LEADS_OFF
1768634901.735169,500000,0,0,LEADS_OFF
1768634901.766479,500000,0,0,LEADS_OFF
1768634901.797717,-500000,0,0,LEADS_OFF
1768634901.827067,500000,0,0,LEADS_OFF
1768634901.857743,500000,0,0,LEADS_OFF
1768634901.8881652,500000,0,0,LEADS_OFF
1768634901.919198,500000,0,0,LEADS_OFF
1768634901.958229,500000,0,0,LEADS_OFF
1768634901.995774,-500000,0,0,LEADS_OFF
1768634902.091902,500000,0,0,LEADS_OFF
1768634902.12232,-500000,0,0,LEADS_OFF
1768634902.1524339,500000,0,0,LEADS_OFF
1768634902.184584,-478849,0,0,LEADS_OFF
